CID100002895	37	Neuropathy peripheral
CID100002895	1	Nervousness
CID100002895	10	Hallucination
CID100002895	35	Paraesthesia
CID100002895	34	Diplopia
CID100002895	35	Mydriasis
CID100002895	26	Tinnitus
CID100002895	26	VIIth nerve paralysis
CID100002895	18	Psychotic disorder
CID100002905	38	Convulsion
CID100002905	31	Tremor
CID100002905	34	Photophobia
CID100002905	20	Somnolence
CID100002905	35	Somnolence
CID100002905	35	Ataxia
CID100002905	31	Paralysis
CID100002905	31	Hyperkinesia
CID100002905	1	Agitation
CID100002905	35	Agitation
CID100002905	10	Hallucination
CID100002905	5	Disorientation
CID100002905	35	Disorientation
CID100002905	35	Coma
CID100002905	35	Coordination abnormal
CID100002905	10	Incoherent
CID100002905	35	Incoherent
CID100002905	35	Vertigo
CID100002905	34	Vision blurred
CID100002905	18	Psychotic disorder
CID100002907	40	Spinal cord disorder
CID100002907	17	Water intoxication
CID100002907	5	Confusional state
CID100002907	35	Confusional state
CID100002907	35	Dysgeusia
CID100002907	35	Palmar-plantar erythrodysaesthesia syndrome
CID100002907	1	Agitation
CID100002907	35	Agitation
CID100002907	35	Neurotoxicity
CID100002907	35	Hypogeusia
CID100002907	34	Vision blurred
CID100002907	35	Dizziness
CID100002907	29	Headache
CID100002907	38	Convulsion
CID100002907	28	Hepatic encephalopathy
CID100002907	35	Hypoaesthesia
CID100002907	28	Encephalopathy
CID100002907	35	Neuralgia
CID100002907	37	Polyneuropathy
CID100002907	31	Tremor
CID100002907	37	Neuropathy peripheral
CID100002907	35	Dysaesthesia
CID100002907	35	Paraesthesia
CID100002907	26	Tinnitus
CID100002907	28	Posterior reversible encephalopathy syndrome
CID100002907	26	Parosmia
CID100002909	36	Autonomic neuropathy
CID100002909	19	Disturbance in sexual arousal
CID100002909	1	Anxiety
CID100002909	5	Confusional state
CID100002909	35	Confusional state
CID100002909	35	Dysgeusia
CID100002909	35	Burning sensation
CID100002909	36	Muscle contractions involuntary
CID100002909	1	Agitation
CID100002909	35	Agitation
CID100002909	20	Insomnia
CID100002909	39	Insomnia
CID100002909	5	Disorientation
CID100002909	35	Disorientation
CID100002909	10	Hallucination, visual
CID100002909	17	Mental disorder
CID100002909	1	Tension
CID100002909	26	Optic neuritis
CID100002909	34	Vision blurred
CID100002909	35	Dizziness
CID100002909	29	Headache
CID100002909	38	Convulsion
CID100002909	3	Disturbance in attention
CID100002909	42	Disturbance in attention
CID100002909	19	Libido decreased
CID100002909	36	Muscular weakness
CID100002909	35	Nervous system disorder
CID100002909	35	Cerebellar ataxia
CID100002909	35	Hypoaesthesia
CID100002909	23	Progressive multifocal leukoencephalopathy
CID100002909	28	Encephalopathy
CID100002909	35	Vestibular disorder
CID100002909	37	Polyneuropathy
CID100002909	35	Hyperaesthesia
CID100002909	14	Affect lability
CID100002909	30	Papilloedema
CID100002909	35	Vertigo
CID100002909	17	Altered state of consciousness
CID100002909	35	Altered state of consciousness
CID100002909	20	Nightmare
CID100002909	31	Tremor
CID100002909	20	Somnolence
CID100002909	35	Somnolence
CID100002909	19	Libido increased
CID100002909	7	Depression
CID100002909	14	Lethargy
CID100002909	35	Lethargy
CID100002909	1	Nervousness
CID100002909	37	Neuropathy peripheral
CID100002909	14	Mood swings
CID100002909	31	Paresis
CID100002909	35	Paraesthesia
CID100002909	35	Coma
CID100002909	26	Tinnitus
CID100002909	36	Urinary incontinence
CID100002909	28	Posterior reversible encephalopathy syndrome
CID100002909	29	Migraine
CID100002909	30	Benign intracranial hypertension
CID100002909	34	Blindness cortical
CID100002913	29	Headache
CID100002913	38	Convulsion
CID100002913	31	Tremor
CID100002913	20	Somnolence
CID100002913	35	Somnolence
CID100002913	5	Confusional state
CID100002913	35	Confusional state
CID100002913	21	Conversion disorder
CID100002913	37	Neuropathy peripheral
CID100002913	14	Euphoric mood
CID100002913	1	Nervousness
CID100002913	1	Agitation
CID100002913	35	Agitation
CID100002913	20	Insomnia
CID100002913	39	Insomnia
CID100002913	10	Hallucination
CID100002913	35	Vertigo
CID100002913	35	Paraesthesia
CID100002913	35	Loss of consciousness
CID100002913	34	Diplopia
CID100002913	37	Neuritis
CID100002913	1	Tension
CID100002913	26	Tinnitus
CID100002913	35	Syncope
CID100002913	15	Irritability
CID100002913	34	Vision blurred
CID100002913	35	Dizziness
CID100002914	19	Disturbance in sexual arousal
CID100002914	1	Agitation
CID100002914	35	Agitation
CID100002914	34	Blindness
CID100002914	7	Depressed mood
CID100002914	3	Aphasia
CID100002914	35	Aphasia
CID100002914	1	Tension
CID100002914	26	Optic neuritis
CID100002914	17	Mental disorder
CID100002914	33	Meningioma
CID100002914	35	Dizziness
CID100002914	29	Headache
CID100002914	19	Libido decreased
CID100002914	36	Muscular weakness
CID100002914	35	Gait disturbance
CID100002914	16	Hyperventilation
CID100002914	19	Erectile dysfunction
CID100002914	35	Syncope
CID100002914	24	Cerebrovascular accident
CID100002914	15	Personality disorder
CID100002914	7	Major depression
CID100002914	28	Encephalopathy
CID100002914	35	Loss of consciousness
CID100002914	31	Hemiplegia
CID100002914	29	Vascular headache
CID100002914	20	Sleep disorder
CID100002914	19	Libido increased
CID100002914	35	Coma
CID100002914	35	Coma hepatic
CID100002949	1	Anxiety
CID100002949	1	Tension
CID100002949	34	Vision blurred
CID100002949	35	Dizziness
CID100002949	29	Headache
CID100002949	38	Convulsion
CID100002949	4	Dysphonia
CID100002949	35	Dysphonia
CID100002949	35	Syncope
CID100002949	35	Loss of consciousness
CID100002949	38	Epilepsy
CID100002949	37	Guillain-Barre syndrome
CID100002949	15	Irritability
CID100002949	14	Affect lability
CID100002949	20	Sleep disorder
CID100002949	35	Vertigo
CID100002949	31	Tremor
CID100002949	1	Nervousness
CID100002949	14	Mood swings
CID100002949	35	Paraesthesia
CID100002949	37	Carpal tunnel syndrome
CID100002949	29	Migraine
CID100002949	30	Benign intracranial hypertension
CID100002951	16	Choking sensation
CID100002951	4	Speech disorder
CID100002951	35	Speech disorder
CID100002951	5	Confusional state
CID100002951	35	Confusional state
CID100002951	35	Dysgeusia
CID100002951	20	Insomnia
CID100002951	39	Insomnia
CID100002951	1	Tension
CID100002951	34	Vision blurred
CID100002951	35	Dizziness
CID100002951	29	Headache
CID100002951	38	Convulsion
CID100002951	4	Dysphonia
CID100002951	35	Dysphonia
CID100002951	36	Muscular weakness
CID100002951	35	Drooling
CID100002951	20	Somnolence
CID100002951	35	Somnolence
CID100002951	7	Depression
CID100002951	1	Nervousness
CID100002951	34	Diplopia
CID100002951	36	Urinary incontinence
CID100002955	29	Headache
CID100002955	36	Muscular weakness
CID100002955	20	Insomnia
CID100002955	39	Insomnia
CID100002955	37	Neuropathy peripheral
CID100002955	35	Nerve injury
CID100002955	38	Tonic clonic movements
CID100002955	22	Suicide attempt
CID100002955	26	Tinnitus
CID100002955	35	Vertigo
CID100002955	34	Vision blurred
CID100002955	18	Psychotic disorder
CID100002958	36	Hypertonia
CID100002958	1	Anxiety
CID100002958	5	Confusional state
CID100002958	35	Confusional state
CID100002958	35	Dysgeusia
CID100002958	20	Insomnia
CID100002958	39	Insomnia
CID100002958	1	Agitation
CID100002958	35	Agitation
CID100002958	6	Amnesia
CID100002958	42	Amnesia
CID100002958	35	Dizziness
CID100002958	29	Headache
CID100002958	38	Convulsion
CID100002958	35	Ataxia
CID100002958	35	Gait disturbance
CID100002958	35	Syncope
CID100002958	31	Hyperkinesia
CID100002958	35	Loss of consciousness
CID100002958	10	Thinking abnormal
CID100002958	35	Thinking abnormal
CID100002958	14	Affect lability
CID100002958	31	Tremor
CID100002958	20	Somnolence
CID100002958	35	Somnolence
CID100002958	7	Depression
CID100002958	37	Neuropathy peripheral
CID100002958	23	Meningitis
CID100002958	14	Mood swings
CID100002958	10	Hallucination
CID100002958	26	Tinnitus
CID100002972	36	Pyramidal tract syndrome
CID100002972	23	Encephalitis
CID100002972	8	Psychomotor skills impaired
CID100002972	35	Psychomotor skills impaired
CID100002972	26	Optic neuritis
CID100002972	17	Mental disorder
CID100002972	29	Headache
CID100002972	38	Convulsion
CID100002972	35	Nervous system disorder
CID100002972	35	Gait disturbance
CID100002972	24	Cerebral haemorrhage
CID100002972	36	Hypotonia
CID100002972	35	Cerebellar syndrome
CID100002972	2	Bruxism
CID100002972	31	Trismus
CID100002972	30	Papilloedema
CID100002972	20	Somnolence
CID100002972	35	Somnolence
CID100002972	35	Nystagmus
CID100002972	34	Diplopia
CID100002972	30	Intracranial pressure increased
CID100002972	1	Obsessive-compulsive disorder
CID100002973	34	Scotoma
CID100002973	34	Blindness
CID100002973	3	Aphasia
CID100002973	35	Aphasia
CID100002973	26	Optic neuritis
CID100002973	10	Delusion
CID100002973	34	Vision blurred
CID100002973	35	Dizziness
CID100002973	29	Headache
CID100002973	38	Convulsion
CID100002973	35	Nervous system disorder
CID100002973	26	Deafness neurosensory
CID100002973	28	Toxic encephalopathy
CID100002973	38	Grand mal convulsion
CID100002973	34	Visual acuity reduced
CID100002973	37	Neuropathy peripheral
CID100002973	10	Hallucination
CID100002973	35	Paraesthesia
CID100002973	26	Tinnitus
CID100002978	29	Headache
CID100002978	38	Convulsion
CID100002978	4	Speech disorder
CID100002978	35	Speech disorder
CID100002978	20	Somnolence
CID100002978	35	Somnolence
CID100002978	35	Ataxia
CID100002978	36	Faecal incontinence
CID100002978	1	Anxiety
CID100002978	5	Confusional state
CID100002978	35	Confusional state
CID100002978	7	Depression
CID100002978	35	Nervous system disorder
CID100002978	14	Euphoric mood
CID100002978	1	Nervousness
CID100002978	6	Amnesia
CID100002978	42	Amnesia
CID100002978	10	Hallucination
CID100002978	9	Depersonalisation
CID100002978	1	Tension
CID100002978	26	Tinnitus
CID100002978	10	Thinking abnormal
CID100002978	35	Thinking abnormal
CID100002978	15	Paranoia
CID100002978	35	Dizziness
CID100002978	20	Nightmare
CID100002995	31	Extrapyramidal disorder
CID100002995	17	Drug withdrawal syndrome
CID100002995	13	Hypomania
CID100002995	19	Disturbance in sexual arousal
CID100002995	1	Anxiety
CID100002995	5	Confusional state
CID100002995	35	Confusional state
CID100002995	35	Dysgeusia
CID100002995	20	Insomnia
CID100002995	39	Insomnia
CID100002995	1	Agitation
CID100002995	35	Agitation
CID100002995	5	Disorientation
CID100002995	35	Disorientation
CID100002995	35	Sensory loss
CID100002995	10	Delusion
CID100002995	34	Vision blurred
CID100002995	35	Dizziness
CID100002995	29	Headache
CID100002995	38	Convulsion
CID100002995	35	Ataxia
CID100002995	19	Libido decreased
CID100002995	19	Painful ejaculation
CID100002995	36	Neuroleptic malignant syndrome
CID100002995	35	Coordination abnormal
CID100002995	19	Erectile dysfunction
CID100002995	24	Cerebrovascular accident
CID100002995	35	Hypoaesthesia
CID100002995	31	Hyperkinesia
CID100002995	20	Nightmare
CID100002995	31	Tremor
CID100002995	20	Somnolence
CID100002995	35	Somnolence
CID100002995	7	Depression
CID100002995	37	Neuropathy peripheral
CID100002995	10	Hallucination
CID100002995	35	Paraesthesia
CID100002995	35	Mydriasis
CID100002995	26	Tinnitus
CID100002995	18	Psychotic disorder
CID100003000	35	Burning sensation
CID100003000	17	Cushing's syndrome
CID100003003	17	Drug withdrawal syndrome
CID100003003	1	Anxiety
CID100003003	17	Drug dependence
CID100003003	13	Mania
CID100003003	20	Insomnia
CID100003003	39	Insomnia
CID100003003	3	Cognitive disorder
CID100003003	42	Cognitive disorder
CID100003003	34	Blindness
CID100003003	31	Diplegia
CID100003003	26	Optic neuritis
CID100003003	36	Muscle atrophy
CID100003003	34	Photopsia
CID100003003	10	Delusion
CID100003003	35	Dizziness
CID100003003	29	Headache
CID100003003	38	Convulsion
CID100003003	36	Muscular weakness
CID100003003	17	Cushing's syndrome
CID100003003	35	Nervous system disorder
CID100003003	14	Euphoric mood
CID100003003	15	Personality change
CID100003003	35	Personality change
CID100003003	17	Cushingoid
CID100003003	31	Monoplegia
CID100003003	35	Syncope
CID100003003	36	Myasthenia gravis
CID100003003	31	Paraparesis
CID100003003	35	Nerve injury
CID100003003	35	Loss of consciousness
CID100003003	38	Epilepsy
CID100003003	18	Schizophrenia
CID100003003	15	Irritability
CID100003003	14	Affect lability
CID100003003	30	Papilloedema
CID100003003	35	Vertigo
CID100003003	34	Eyelid ptosis
CID100003003	34	Visual acuity reduced
CID100003003	14	Lethargy
CID100003003	35	Lethargy
CID100003003	37	Neuropathy peripheral
CID100003003	14	Mood swings
CID100003003	10	Hallucination
CID100003003	22	Suicidal ideation
CID100003003	23	Meningitis
CID100003003	35	Paraesthesia
CID100003003	14	Steroid withdrawal syndrome
CID100003003	37	Neuritis
CID100003003	31	Paraplegia
CID100003003	30	Intracranial pressure increased
CID100003003	29	Migraine
CID100003003	30	Benign intracranial hypertension
CID100003003	23	Arachnoiditis
CID100003003	18	Psychotic disorder
CID100003007	1	Panic attack
CID100003007	4	Speech disorder
CID100003007	35	Speech disorder
CID100003007	17	Drug withdrawal syndrome
CID100003007	31	Choreoathetosis
CID100003007	19	Disturbance in sexual arousal
CID100003007	1	Anxiety
CID100003007	5	Confusional state
CID100003007	35	Confusional state
CID100003007	35	Dysgeusia
CID100003007	24	Haemorrhage intracranial
CID100003007	17	Drug dependence
CID100003007	20	Insomnia
CID100003007	39	Insomnia
CID100003007	1	Agitation
CID100003007	35	Agitation
CID100003007	2	Tic
CID100003007	35	Tic
CID100003007	35	Hyperreflexia
CID100003007	31	Dyskinesia
CID100003007	1	Tension
CID100003007	17	Mental disorder
CID100003007	24	Vasculitis cerebral
CID100003007	1	Panic reaction
CID100003007	35	Dizziness
CID100003007	29	Headache
CID100003007	38	Convulsion
CID100003007	20	Sleep terror
CID100003007	39	Sleep terror
CID100003007	35	Ataxia
CID100003007	3	Disturbance in attention
CID100003007	42	Disturbance in attention
CID100003007	19	Libido decreased
CID100003007	35	Nervous system disorder
CID100003007	14	Euphoric mood
CID100003007	20	Hypersomnia
CID100003007	39	Hypersomnia
CID100003007	36	Neuroleptic malignant syndrome
CID100003007	5	Delirium
CID100003007	15	Aggression
CID100003007	19	Erectile dysfunction
CID100003007	35	Syncope
CID100003007	24	Cerebrovascular accident
CID100003007	7	Psychomotor retardation
CID100003007	31	Hyperkinesia
CID100003007	14	Dysphoria
CID100003007	35	Loss of consciousness
CID100003007	15	Irritability
CID100003007	7	Anhedonia
CID100003007	15	Paranoia
CID100003007	14	Affect lability
CID100003007	1	Compulsions
CID100003007	31	Tremor
CID100003007	20	Somnolence
CID100003007	35	Somnolence
CID100003007	7	Depression
CID100003007	14	Lethargy
CID100003007	35	Lethargy
CID100003007	1	Nervousness
CID100003007	2	Tourette's disorder
CID100003007	25	Tourette's disorder
CID100003007	14	Mood swings
CID100003007	10	Hallucination
CID100003007	35	Mydriasis
CID100003007	35	Coma
CID100003007	18	Psychotic disorder
CID100003008	20	Somnolence
CID100003008	35	Somnolence
CID100003008	5	Confusional state
CID100003008	35	Confusional state
CID100003008	35	Nervous system disorder
CID100003008	36	Serotonin syndrome
CID100003008	1	Nervousness
CID100003008	1	Agitation
CID100003008	35	Agitation
CID100003008	10	Hallucination
CID100003008	1	Tension
CID100003008	17	Mental disorder
CID100003008	15	Irritability
CID100003008	18	Psychotic disorder
CID100003008	35	Dizziness
CID100003009	29	Headache
CID100003009	35	Hypoaesthesia oral
CID100003009	35	Hypoaesthesia
CID100003009	35	Paraesthesia
CID100003009	35	Sensory loss
CID100003009	35	Skin burning sensation
CID100003009	35	Vertigo
CID100003009	35	Dizziness
CID100003015	4	Speech disorder
CID100003015	35	Speech disorder
CID100003015	19	Disturbance in sexual arousal
CID100003015	26	Optic neuritis
CID100003015	35	Dizziness
CID100003015	29	Headache
CID100003015	19	Libido decreased
CID100003015	36	Muscular weakness
CID100003015	35	Gait disturbance
CID100003015	16	Hyperventilation
CID100003015	19	Erectile dysfunction
CID100003015	35	Syncope
CID100003015	28	Encephalopathy
CID100003015	35	Loss of consciousness
CID100003015	31	Hemiplegia
CID100003015	29	Vascular headache
CID100003016	6	Memory impairment
CID100003016	42	Memory impairment
CID100003016	4	Speech disorder
CID100003016	35	Speech disorder
CID100003016	17	Drug withdrawal syndrome
CID100003016	19	Disturbance in sexual arousal
CID100003016	36	Faecal incontinence
CID100003016	5	Confusional state
CID100003016	35	Confusional state
CID100003016	35	Dysgeusia
CID100003016	14	Emotional distress
CID100003016	1	Agitation
CID100003016	35	Agitation
CID100003016	20	Insomnia
CID100003016	39	Insomnia
CID100003016	6	Amnesia
CID100003016	42	Amnesia
CID100003016	9	Depersonalisation
CID100003016	31	Dyskinesia
CID100003016	14	Emotional poverty
CID100003016	6	Anterograde amnesia
CID100003016	42	Anterograde amnesia
CID100003016	35	Sensory loss
CID100003016	15	Hostility
CID100003016	1	Tension
CID100003016	17	Mental disorder
CID100003016	10	Delusion
CID100003016	31	Movement disorder
CID100003016	1	Panic reaction
CID100003016	34	Vision blurred
CID100003016	35	Dizziness
CID100003016	29	Headache
CID100003016	35	Ataxia
CID100003016	4	Dysarthria
CID100003016	35	Dysarthria
CID100003016	26	Hyperacusis
CID100003016	17	Dependence
CID100003016	3	Disturbance in attention
CID100003016	42	Disturbance in attention
CID100003016	36	Muscular weakness
CID100003016	35	Nervous system disorder
CID100003016	14	Euphoric mood
CID100003016	16	Hyperventilation
CID100003016	14	Anger
CID100003016	15	Aggression
CID100003016	35	Coordination abnormal
CID100003016	35	Depressed level of consciousness
CID100003016	19	Erectile dysfunction
CID100003016	35	Syncope
CID100003016	19	Loss of libido
CID100003016	31	Hypokinesia
CID100003016	35	Hypoaesthesia
CID100003016	31	Hyperkinesia
CID100003016	36	Hypotonia
CID100003016	36	Orthostatic hypotension
CID100003016	35	Loss of consciousness
CID100003016	35	Balance disorder
CID100003016	10	Thinking abnormal
CID100003016	35	Thinking abnormal
CID100003016	20	Sleep disorder
CID100003016	14	Affect lability
CID100003016	38	Grand mal convulsion
CID100003016	35	Vertigo
CID100003016	36	Floppy infant
CID100003016	20	Nightmare
CID100003016	20	Somnolence
CID100003016	35	Somnolence
CID100003016	16	Abnormal behaviour
CID100003016	36	Incontinence
CID100003016	19	Libido increased
CID100003016	10	Derealisation
CID100003016	7	Depression
CID100003016	35	Nystagmus
CID100003016	14	Lethargy
CID100003016	35	Lethargy
CID100003016	1	Nervousness
CID100003016	20	Stupor
CID100003016	35	Stupor
CID100003016	14	Mood swings
CID100003016	10	Hallucination
CID100003016	22	Suicidal ideation
CID100003016	35	Paraesthesia
CID100003016	34	Diplopia
CID100003016	35	Mydriasis
CID100003016	36	Urinary incontinence
CID100003016	10	Hallucinations, mixed
CID100003016	35	Hyporeflexia
CID100003016	18	Psychotic disorder
CID100003019	29	Headache
CID100003019	31	Extrapyramidal disorder
CID100003019	1	Anxiety
CID100003019	14	Emotional distress
CID100003019	24	Cerebral ischaemia
CID100003019	20	Insomnia
CID100003019	39	Insomnia
CID100003019	35	Ageusia
CID100003019	34	Scotoma
CID100003019	35	Paraesthesia
CID100003019	34	Diplopia
CID100003019	35	Diabetic hyperosmolar coma
CID100003019	37	Polyneuropathy
CID100003019	34	Vision blurred
CID100003019	35	Dizziness
CID100003032	36	Hypertonia
CID100003032	36	Nuchal rigidity
CID100003032	1	Anxiety
CID100003032	17	Mental disorder
CID100003032	34	Vision blurred
CID100003032	35	Dizziness
CID100003032	36	Muscular weakness
CID100003032	16	Hyperventilation
CID100003032	31	Hypokinesia
CID100003032	35	Hypoaesthesia
CID100003032	28	Encephalopathy
CID100003032	35	Loss of consciousness
CID100003032	35	Hyperaesthesia
CID100003032	23	Meningitis
CID100003032	10	Hallucination
CID100003032	35	Skin burning sensation
CID100003032	26	Tinnitus
CID100003032	35	Dysgeusia
CID100003032	3	Disturbance in attention
CID100003032	42	Disturbance in attention
CID100003032	35	Nervous system disorder
CID100003032	24	Cerebrovascular accident
CID100003032	31	Hyperkinesia
CID100003032	35	Application site paraesthesia
CID100003032	20	Sleep disorder
CID100003032	14	Lethargy
CID100003032	35	Lethargy
CID100003032	37	Neuropathy peripheral
CID100003032	35	Paraesthesia
CID100003032	34	Diplopia
CID100003032	37	Neuritis
CID100003032	20	Insomnia
CID100003032	39	Insomnia
CID100003032	3	Aphasia
CID100003032	35	Aphasia
CID100003032	5	Disorientation
CID100003032	35	Disorientation
CID100003032	1	Tension
CID100003032	35	Coordination abnormal
CID100003032	19	Erectile dysfunction
CID100003032	35	Syncope
CID100003032	10	Thinking abnormal
CID100003032	35	Thinking abnormal
CID100003032	15	Irritability
CID100003032	35	Vertigo
CID100003032	31	Tremor
CID100003032	7	Depression
CID100003032	6	Memory impairment
CID100003032	42	Memory impairment
CID100003032	4	Speech disorder
CID100003032	35	Speech disorder
CID100003032	5	Confusional state
CID100003032	35	Confusional state
CID100003032	35	Burning sensation
CID100003032	1	Agitation
CID100003032	35	Agitation
CID100003032	34	Scotoma
CID100003032	29	Headache
CID100003032	38	Convulsion
CID100003032	7	Dysthymic disorder
CID100003032	35	Gait disturbance
CID100003032	20	Nightmare
CID100003032	20	Somnolence
CID100003032	35	Somnolence
CID100003032	1	Nervousness
CID100003032	23	Meningitis aseptic
CID100003032	35	Coma
CID100003032	29	Migraine
CID100003032	18	Psychotic disorder
CID100003038	29	Headache
CID100003038	31	Tremor
CID100003038	20	Somnolence
CID100003038	35	Somnolence
CID100003038	35	Ataxia
CID100003038	5	Confusional state
CID100003038	35	Confusional state
CID100003038	21	Conversion disorder
CID100003038	1	Nervousness
CID100003038	35	Paraesthesia
CID100003038	5	Disorientation
CID100003038	35	Disorientation
CID100003038	1	Tension
CID100003038	26	Tinnitus
CID100003038	35	Dizziness
CID100003040	38	Convulsion
CID100003040	5	Confusional state
CID100003040	35	Confusional state
CID100003040	14	Lethargy
CID100003040	35	Lethargy
CID100003040	38	Epilepsy
CID100003040	35	Neurotoxicity
CID100003040	35	Myoclonus
CID100003042	4	Speech disorder
CID100003042	35	Speech disorder
CID100003042	5	Confusional state
CID100003042	35	Confusional state
CID100003042	13	Mania
CID100003042	20	Insomnia
CID100003042	39	Insomnia
CID100003042	1	Agitation
CID100003042	35	Agitation
CID100003042	6	Amnesia
CID100003042	42	Amnesia
CID100003042	31	Dyskinesia
CID100003042	5	Disorientation
CID100003042	35	Disorientation
CID100003042	10	Hallucination, visual
CID100003042	35	Sensory loss
CID100003042	1	Tension
CID100003042	17	Mental disorder
CID100003042	10	Delusion
CID100003042	6	Transient global amnesia
CID100003042	42	Transient global amnesia
CID100003042	34	Vision blurred
CID100003042	35	Dizziness
CID100003042	29	Headache
CID100003042	36	Muscular weakness
CID100003042	35	Nervous system disorder
CID100003042	34	Cycloplegia
CID100003042	35	Neurological symptom
CID100003042	5	Delirium
CID100003042	19	Erectile dysfunction
CID100003042	35	Syncope
CID100003042	35	Hypoaesthesia
CID100003042	35	Ageusia
CID100003042	35	Loss of consciousness
CID100003042	6	Pseudodementia
CID100003042	14	Affect lability
CID100003042	20	Somnolence
CID100003042	35	Somnolence
CID100003042	31	Paralysis
CID100003042	40	Cervicobrachial syndrome
CID100003042	14	Lethargy
CID100003042	35	Lethargy
CID100003042	1	Nervousness
CID100003042	35	Complex regional pain syndrome
CID100003042	14	Mood swings
CID100003042	10	Hallucination
CID100003042	35	Paraesthesia
CID100003042	34	Diplopia
CID100003042	35	Mydriasis
CID100003043	29	Headache
CID100003043	35	Hypoaesthesia
CID100003043	37	Neuropathy peripheral
CID100003043	35	Neurological symptom
CID100003043	37	Neuritis
CID100003043	35	Paraesthesia
CID100003043	35	Sensory loss
CID100003043	26	Optic neuritis
CID100003053	29	Headache
CID100003053	35	Dysgeusia
CID100003053	35	Dizziness
CID100003056	NONE	NONE
CID100003059	29	Headache
CID100003059	20	Somnolence
CID100003059	35	Somnolence
CID100003059	5	Confusional state
CID100003059	35	Confusional state
CID100003059	20	Insomnia
CID100003059	39	Insomnia
CID100003059	1	Nervousness
CID100003059	10	Hallucination
CID100003059	35	Vertigo
CID100003059	35	Paraesthesia
CID100003059	35	Loss of consciousness
CID100003059	5	Disorientation
CID100003059	35	Disorientation
CID100003059	1	Tension
CID100003059	26	Tinnitus
CID100003059	35	Syncope
CID100003059	34	Vision blurred
CID100003059	35	Dizziness
CID100003060	29	Headache
CID100003060	34	Photophobia
CID100003060	34	Visual acuity reduced
CID100003060	35	Nerve injury
CID100003060	34	Vision blurred
CID100003062	31	Chorea
CID100003062	29	Headache
CID100003062	1	Anxiety
CID100003062	5	Confusional state
CID100003062	35	Confusional state
CID100003062	10	Hallucination
CID100003062	14	Flat affect
CID100003062	9	Dissociation
CID100003062	14	Apathy
CID100003062	5	Delirium
CID100003062	34	Vision blurred
CID100003062	18	Psychotic disorder
CID100003062	35	Dizziness
CID100003063	29	Headache
CID100003063	38	Convulsion
CID100003063	20	Somnolence
CID100003063	35	Somnolence
CID100003063	17	Withdrawal syndrome
CID100003063	5	Confusional state
CID100003063	35	Confusional state
CID100003063	35	Nervous system disorder
CID100003063	14	Mood swings
CID100003063	14	Dysphoria
CID100003063	10	Hallucination
CID100003063	35	Vertigo
CID100003063	35	Paraesthesia
CID100003063	17	Mental disorder
CID100003063	14	Affect lability
CID100003063	35	Dizziness
CID100003066	4	Speech disorder
CID100003066	35	Speech disorder
CID100003066	1	Anxiety
CID100003066	5	Confusional state
CID100003066	35	Confusional state
CID100003066	36	Muscle contractions involuntary
CID100003066	20	Insomnia
CID100003066	39	Insomnia
CID100003066	1	Agitation
CID100003066	35	Agitation
CID100003066	36	Muscle rigidity
CID100003066	1	Tension
CID100003066	35	Dizziness
CID100003066	29	Headache
CID100003066	3	Disturbance in attention
CID100003066	42	Disturbance in attention
CID100003066	36	Muscular weakness
CID100003066	14	Euphoric mood
CID100003066	35	Gait disturbance
CID100003066	35	Depressed level of consciousness
CID100003066	24	Cerebrovascular accident
CID100003066	35	Hypoaesthesia
CID100003066	34	Photophobia
CID100003066	31	Hyperkinesia
CID100003066	35	Vertigo
CID100003066	31	Tremor
CID100003066	20	Somnolence
CID100003066	35	Somnolence
CID100003066	1	Nervousness
CID100003066	20	Stupor
CID100003066	35	Stupor
CID100003066	35	Paraesthesia
CID100003066	4	Aphonia
CID100003066	35	Aphonia
CID100003066	26	Tinnitus
CID100003066	29	Migraine
CID100003066	26	Parosmia
CID100003075	36	Hypertonia
CID100003075	36	Nuchal rigidity
CID100003075	31	Extrapyramidal disorder
CID100003075	35	Dysgeusia
CID100003075	29	Sinus headache
CID100003075	20	Insomnia
CID100003075	39	Insomnia
CID100003075	6	Amnesia
CID100003075	42	Amnesia
CID100003075	31	Parkinsonism
CID100003075	9	Dissociation
CID100003075	1	Tension
CID100003075	34	Vision blurred
CID100003075	35	Dizziness
CID100003075	29	Headache
CID100003075	35	Nervous system disorder
CID100003075	15	Personality change
CID100003075	35	Personality change
CID100003075	35	Gait disturbance
CID100003075	19	Erectile dysfunction
CID100003075	35	Syncope
CID100003075	20	Abnormal dreams
CID100003075	39	Abnormal dreams
CID100003075	36	Orthostatic hypotension
CID100003075	35	Loss of consciousness
CID100003075	10	Thinking abnormal
CID100003075	35	Thinking abnormal
CID100003075	14	Affect lability
CID100003075	35	Vertigo
CID100003075	31	Tremor
CID100003075	20	Somnolence
CID100003075	35	Somnolence
CID100003075	14	Lethargy
CID100003075	35	Lethargy
CID100003075	1	Nervousness
CID100003075	37	Neuropathy peripheral
CID100003075	14	Mood swings
CID100003075	10	Hallucination
CID100003075	35	Paraesthesia
CID100003075	34	Diplopia
CID100003075	26	Tinnitus
CID100003080	29	Headache
CID100003080	35	Burning sensation
CID100003080	35	Paraesthesia
CID100003080	1	Agitation
CID100003080	35	Agitation
CID100003080	1	Anxiety
CID100003100	29	Headache
CID100003100	38	Convulsion
CID100003100	31	Tremor
CID100003100	20	Somnolence
CID100003100	35	Somnolence
CID100003100	5	Confusional state
